Temperature	Strain
15.5	19.806
15.6	19.806
15.6	19.809
15.8	19.809
16	19.815
16	19.812
16.3	19.803
16.5	19.806
16.5	19.803
16.7	19.803
16.8	19.806
16.8	19.809
17	19.81
17.2	19.809
17.2	19.809
17.4	19.815
17.4	19.818
17.6	19.818
17.8	19.827
17.8	19.827
18	19.827
18.2	19.83
18.2	19.83
18.4	19.83
18.5	19.83
18.5	19.821
18.8	19.815
19	19.811
19	19.812
19.2	19.806
19.3	19.799
19.3	19.793
19.5	19.796
19.7	19.794
19.7	19.79
19.9	19.79
20.1	19.793
20.1	19.797
20.3	19.796
20.4	19.793
20.4	19.79
20.6	19.799
20.8	19.799
20.8	19.802
21	19.804
21.2	19.811
21.2	19.811
21.5	19.814
21.7	19.814
21.7	19.808
21.9	19.808
22.1	19.811
22.1	19.811
22.2	19.808
22.3	19.814
22.3	19.81
22.5	19.805
22.7	19.802
22.7	19.805
22.9	19.802
23.1	19.802
23.1	19.796
23.3	19.804
23.5	19.802
23.5	19.805
23.7	19.802
23.9	19.808
23.9	19.805
24.1	19.808
24.2	19.796
24.2	19.796
24.4	19.79
24.6	19.796
24.6	19.79
24.8	19.79
24.8	19.786
25	19.784
25.1	19.784
25.1	19.783
25.3	19.787
25.5	19.784
25.5	19.79
25.7	19.79
25.9	19.793
25.9	19.8
26	19.803
26.3	19.802
26.3	19.803
26.4	19.812
26.6	19.816
26.6	19.824
26.9	19.812
27	19.812
27	19.815
27.2	19.815
27.4	19.818
27.4	19.809
27.6	19.812
27.8	19.806
27.8	19.812
28	19.809
28.2	19.812
28.2	19.803
28.4	19.797
28.6	19.791
28.6	19.791
28.8	19.785
29.1	19.787
29.1	19.784
29.3	19.791
29.4	19.787
29.4	19.778
29.6	19.784
29.8	19.781
29.8	19.787
30	19.787
30.3	19.796
30.3	19.802
30.4	19.805
30.6	19.8
30.6	19.805
30.8	19.802
31	19.805
31	19.808
31.2	19.814
31.4	19.814
31.4	19.805
31.6	19.805
31.7	19.802
31.7	19.808
31.9	19.805
31.94	19.799
32.1	19.796
32.3	19.799
32.3	19.793
32.5	19.784
32.7	19.787
32.7	19.781
32.9	19.775
33	19.775
33	19.771
33.2	19.77
33.3	19.769
33.3	19.77
33.5	19.776
33.7	19.775
33.7	19.768
34	19.773
34.2	19.77
34.2	19.776
34.4	19.774
34.5	19.782
34.5	19.791
34.8	19.779
34.9	19.782
34.9	19.775
35	19.775
35.2	19.779
35.2	19.787
35.4	19.794
35.6	19.788
35.6	19.791
35.8	19.794
36	19.794
36	19.773
36.2	19.785
36.4	19.778
36.4	19.776
36.6	19.782
36.8	19.785
36.8	19.798
37	19.802
37.2	19.794
37.2	19.797
37.3	19.797
37.6	19.794
37.6	19.797
37.7	19.806
37.9	19.799
37.9	19.802
38.1	19.797
38.3	19.8
38.3	19.802
38.6	19.79
38.7	19.802
38.7	19.791
38.9	19.806
39	19.8
39	19.809
39.3	19.799
39.3	19.8
39.5	19.803
39.7	19.803
39.7	19.803
39.9	19.805
40.1	19.803
40.1	19.809
40.3	19.806
40.6	19.806
40.6	19.806
40.8	19.806
41	19.803
41	19.803
41.2	19.805
41.4	19.805
41.4	19.808
41.6	19.809
41.8	19.811
41.8	19.809
42	19.802
42.1	19.809
42.1	19.808
42.2	19.811
42.4	19.815
42.4	19.818
42.6	19.82
42.8	19.811
42.8	19.814
43	19.814
43.2	19.814
43.2	19.823
43.4	19.829
43.5	19.832
43.5	19.833
43.6	19.817
43.8	19.823
43.8	19.82
44	19.823
44.2	19.817
44.2	19.829
44.5	19.826
44.7	19.833
44.7	19.827
45	19.817
45.2	19.817
45.2	19.814
45.4	19.823
45.6	19.826
45.6	19.819
45.8	19.814
45.9	19.815
45.9	19.814
46.1	19.817
46.2	19.82
46.2	19.82
46.4	19.814
46.4	19.815
46.6	19.812
46.8	19.826
46.8	19.83
47	19.83
47.2	19.824
47.2	19.834
47.4	19.83
47.6	19.83
47.6	19.827
47.9	19.821
48.1	19.824
48.1	19.824
48.2	19.824
48.4	19.824
48.4	19.827
48.5	19.828
48.7	19.824
48.7	19.837
48.8	19.837
49	19.836
49	19.843
49.2	19.846
49.4	19.855
49.4	19.864
49.6	19.874
49.8	19.873
49.8	19.871
49.9	19.889
50.1	19.883
50.1	19.884
50.3	19.886
50.5	19.89
50.5	19.895
50.7	19.895
50.9	19.895
50.9	19.901
51.1	19.91
51.3	19.919
51.3	19.934
51.5	19.944
51.8	19.947
51.8	19.947
52	19.947
52.3	19.959
52.3	19.963
52.4	19.962
52.6	19.968
52.6	19.975
52.8	19.984
53	19.992
53	20.005
53.2	20.011
53.4	20.014
53.4	20.019
53.6	20.022
53.7	20.023
53.7	20.028
53.9	20.026
53.9	20.029
54.1	20.023
54.3	20.017
54.3	20.014
54.5	20.013
54.7	20.017
54.7	20.008
54.9	20.011
55.1	20.007
55.1	20.004
55.3	20.008
55.4	20.001
55.4	20.005
55.6	20.008
55.8	20.001
55.8	20.008
56	20.001
56.3	20.004
56.3	20.004
56.5	20.007
56.7	20.011
56.7	20.011
56.9	20.013
57.1	20.013
57.1	20.016
57.2	20.019
57.4	20.022
57.4	20.022
57.7	20.027
57.9	20.025
57.9	20.025
58	20.03
58.2	20.03
58.2	20.028
58.4	20.031
58.5	20.037
58.5	20.036
58.7	20.039
58.9	20.043
58.9	20.04
59.1	20.046
59.3	20.052
59.3	20.049
59.5	20.056
59.7	20.052
59.7	20.058
59.9	20.071
60.1	20.067
60.1	20.068
60.3	20.068
60.4	20.065
60.4	20.068
60.6	20.071
60.8	20.068
60.8	20.071
61	20.071
61	20.071
61.2	20.068
61.4	20.071
61.4	20.071
61.7	20.072
61.9	20.072
61.9	20.072
62.1	20.069
62.2	20.059
62.2	20.069
62.4	20.072
62.7	20.069
62.7	20.066
62.8	20.069
63	20.065
63	20.066
63.2	20.069
63.4	20.059
63.4	20.062
63.5	20.062
63.7	20.056
63.7	20.061
64	20.06
64.2	20.056
64.2	20.055
64.4	20.05
64.6	20.063
64.6	20.056
64.8	20.053
65	20.05
65	20.05
65.2	20.047
65.4	20.044
65.4	20.041
65.7	20.041
65.8	20.047
65.8	20.037
66	20.037
66.1	20.033
66.1	20.031
66.3	20.031
66.5	20.031
66.5	20.031
66.6	20.03
66.8	20.027
66.8	20.028
67	20.025
67.3	20.028
67.3	20.025
67.5	20.025
67.7	20.026
67.7	20.025
67.9	20.024
68.1	20.028
68.1	20.028
68.3	20.031
68.32	20.024
68.5	20.024
68.7	20.024
68.7	20.031
68.9	20.027
69.1	20.028
69.1	20.03
69.3	20.028
69.4	20.034
69.4	20.033
69.6	20.037
69.8	20.034
69.8	20.035
70	20.04
70.2	20.037
70.2	20.034
70.4	20.04
70.7	20.04
70.7	20.046
70.9	20.047
71.1	20.043
71.1	20.049
71.2	20.053
71.5	20.059
71.5	20.053
71.7	20.058
71.8	20.059
71.8	20.053
71.9	20.053
72.1	20.056
72.1	20.059
72.3	20.059
72.4	20.066
72.4	20.059
72.6	20.053
72.9	20.057
72.9	20.059
73.1	20.059
73.3	20.06
73.3	20.06
73.5	20.062
73.7	20.063
73.7	20.053
73.9	20.047
74.1	20.053
74.1	20.062
74.3	20.053
74.5	20.062
74.5	20.062
74.7	20.063
75	20.069
75	20.066
75	20.072
75.4	20.065
75.4	20.062
75.6	20.047
75.8	20.053
75.8	20.048
76	20.047
76	20.05
76.1	20.06
76.3	20.041
76.3	20.047
76.5	20.041
76.6	20.054
76.6	20.05
76.8	20.035
77	20.032
77	20.028
77.2	20.038
77.4	20.026
77.4	20.035
77.6	20.034
77.8	20.044
77.8	20.024
78	20.026
78.2	20.013
78.2	20.035
78.3	20.022
78.5	20.02
78.5	20.001
78.6	20.007
78.9	20.004
78.9	20.008
78.9	20.008
79.1	20.014
79.1	20.008
79.2	20.021
79.4	19.989
79.4	20.001
79.5	19.995
79.6	19.998
79.6	20.004
79.7	19.983
79.8	20.008
79.8	19.992
79.9	19.992
80	20.003
80	19.988
80	19.987
80.1	19.995
80.1	19.995
80.2	19.978
80.2	19.995
80.2	19.992
80.3	19.993
80.3	20.001
80.3	20.001
80.3	19.992
80.4	19.989
80.4	19.989
80.4	19.994
80.5	19.992
80.5	19.996
80.5	19.974
80.5	19.994
