Time Load Crosshead Temperature Chamber Stress Strain
3939.000 98.264 0.02745 -12.50 -4.8020 19.986 99.875
3940.000 97.420 0.02746 -12.50 -4.8225 19.976 99.018
3941.000 96.920 0.02750 -12.60 -4.8417 19.979 98.509
3942.000 97.996 0.02754 -12.60 -4.8656 19.986 99.603
3943.000 97.668 0.02756 -12.60 -4.8826 19.985 99.270
3944.000 97.816 0.02758 -12.70 -4.8920 19.992 99.420
3945.000 98.333 0.02759 -12.80 -4.8874 19.988 99.945
3946.000 97.722 0.02761 -12.80 -4.8916 19.992 99.324
3947.000 98.155 0.02763 -12.80 -4.8968 19.989 99.764
3948.000 98.850 0.02763 -12.80 -4.8947 19.986 100.471
3949.000 97.783 0.02763 -12.80 -4.8933 19.986 99.387
3950.000 97.844 0.02766 -12.80 -4.9006 19.991 99.449
3951.000 98.490 0.02767 -12.90 -4.9189 19.992 100.105
3952.000 98.170 0.02767 -12.90 -4.9362 19.992 99.780
3953.000 98.831 0.02768 -12.90 -4.9539 19.995 100.452
3954.000 98.666 0.02767 -12.90 -4.9409 19.989 100.283
3955.000 98.385 0.02767 -12.90 -4.9462 19.992 99.998
3956.000 99.225 0.02766 -12.90 -4.9691 19.989 100.852
3957.000 99.265 0.02763 -12.90 -4.9980 19.995 100.893
3958.000 98.395 0.02762 -12.90 -5.0197 19.992 100.008
3959.000 98.771 0.02762 -12.90 -5.0449 19.990 100.391
3960.000 98.618 0.02760 -12.90 -5.0563 19.986 100.235
3961.000 98.382 0.02759 -12.90 -5.0586 19.992 99.995
3962.000 98.475 0.02759 -12.90 -5.0613 19.992 100.090
3963.000 98.890 0.02759 -13.00 -5.0560 19.992 100.511
3964.000 98.188 0.02757 -13.00 -5.0727 19.990 99.798
3965.000 97.992 0.02757 -13.00 -5.0828 19.989 99.599
3966.000 98.239 0.02758 -13.00 -5.0859 19.989 99.850
3967.000 98.691 0.02758 -13.00 -5.0896 19.989 100.309
3968.000 97.962 0.02758 -13.00 -5.0877 19.981 99.568
3969.000 97.199 0.02759 -13.00 -5.0853 19.993 98.793
3970.000 97.977 0.02761 -13.00 -5.1017 19.996 99.583
3971.000 97.766 0.02763 -13.10 -5.1284 19.990 99.369
3972.000 98.099 0.02765 -13.10 -5.1340 19.992 99.707
3973.000 98.414 0.02765 -13.10 -5.1459 19.990 100.027
3974.000 97.904 0.02766 -13.10 -5.1629 19.993 99.510
3975.000 98.313 0.02768 -13.10 -5.1756 19.993 99.925
3976.000 98.370 0.02768 -13.10 -5.1814 19.993 99.983
3977.000 97.511 0.02769 -13.10 -5.1877 19.984 99.110
3978.000 98.055 0.02771 -13.10 -5.1824 19.993 99.662
3979.000 98.134 0.02772 -13.20 -5.1924 19.987 99.743
3980.000 97.202 0.02775 -13.30 -5.2005 19.989 98.796
3981.000 98.169 0.02778 -13.30 -5.2257 19.995 99.779
3982.000 98.913 0.02779 -13.30 -5.2418 19.996 100.535
3983.000 97.119 0.02779 -13.30 -5.2459 19.988 98.712
3984.000 97.069 0.02784 -13.30 -5.2546 19.990 98.661
3985.000 98.390 0.02787 -13.40 -5.2692 19.998 100.003
3986.000 99.429 0.02787 -13.40 -5.2877 19.995 101.059
3987.000 99.450 0.02785 -13.40 -5.3038 19.995 101.080
3988.000 99.596 0.02781 -13.40 -5.3119 19.995 101.229
3989.000 99.112 0.02777 -13.40 -5.3365 19.995 100.737
3990.000 98.509 0.02776 -13.40 -5.3721 19.995 100.124
3991.000 98.685 0.02774 -13.40 -5.3955 19.995 100.303
3992.000 98.341 0.02774 -13.40 -5.4174 19.992 99.954
3993.000 98.306 0.02774 -13.40 -5.4306 19.995 99.918
3994.000 97.615 0.02774 -13.50 -5.4237 19.989 99.216
3995.000 97.966 0.02776 -13.50 -5.4396 19.992 99.572
3996.000 98.296 0.02776 -13.50 -5.4520 19.991 99.908
3997.000 98.718 0.02776 -13.50 -5.4575 19.994 100.336
3998.000 99.264 0.02776 -13.50 -5.4882 19.995 100.892
3999.000 98.857 0.02774 -13.50 -5.5203 19.994 100.478
4000.000 98.715 0.02773 -13.60 -5.5359 19.994 100.334
4001.000 98.782 0.02771 -13.50 -5.5498 19.998 100.401
4002.000 97.037 0.02771 -13.50 -5.5599 19.991 98.628
4003.000 96.174 0.02776 -13.50 -5.5718 19.989 97.751
4004.000 97.964 0.02781 -13.60 -5.5872 19.993 99.570
4005.000 97.237 0.02784 -13.60 -5.5994 19.992 98.831
4006.000 97.482 0.02788 -13.70 -5.6174 19.989 99.080
4007.000 98.656 0.02789 -13.80 -5.6371 19.997 100.274
4008.000 98.735 0.02789 -13.80 -5.6547 19.994 100.353
4009.000 98.907 0.02789 -13.80 -5.6788 19.997 100.528
4010.000 98.871 0.02788 -13.80 -5.6931 19.997 100.492
4011.000 99.084 0.02786 -13.80 -5.7024 19.997 100.708
4012.000 98.367 0.02784 -13.80 -5.7040 19.995 99.980
4013.000 97.363 0.02784 -13.80 -5.6967 19.989 98.960
4014.000 98.083 0.02786 -13.80 -5.7064 19.995 99.691
4015.000 98.819 0.02786 -13.80 -5.7104 20.000 100.439
4016.000 99.064 0.02786 -13.80 -5.7295 19.995 100.688
4017.000 99.274 0.02784 -13.80 -5.7551 19.997 100.901
4018.000 98.439 0.02782 -13.80 -5.7789 19.992 100.053
4019.000 96.898 0.02783 -13.80 -5.8064 19.998 98.487
4020.000 97.636 0.02786 -13.80 -5.8174 19.998 99.237
4021.000 97.852 0.02788 -13.90 -5.8326 19.995 99.456
4022.000 98.485 0.02790 -13.90 -5.8425 20.001 100.099
4023.000 98.656 0.02790 -13.90 -5.8500 19.995 100.273
4024.000 98.196 0.02790 -14.00 -5.8489 19.995 99.806
4025.000 98.237 0.02790 -14.00 -5.8419 19.992 99.848
4026.000 98.625 0.02790 -14.00 -5.8390 19.995 100.242
4027.000 97.026 0.02790 -14.00 -5.8587 19.992 98.617
4028.000 96.855 0.02796 -14.10 -5.8624 19.995 98.443
4029.000 97.873 0.02800 -14.10 -5.8761 19.995 99.478
4030.000 98.490 0.02801 -14.20 -5.8972 19.999 100.104
4031.000 98.671 0.02801 -14.20 -5.9164 19.998 100.289
4032.000 98.171 0.02801 -14.20 -5.9351 19.990 99.780
4033.000 97.576 0.02802 -14.20 -5.9562 19.999 99.176
4034.000 98.478 0.02804 -14.20 -5.9772 19.999 100.092
4035.000 99.065 0.02804 -14.20 -5.9892 19.999 100.689
4036.000 99.194 0.02802 -14.20 -6.0121 19.999 100.820
4037.000 99.327 0.02800 -14.20 -6.0384 20.002 100.956
4038.000 98.148 0.02798 -14.20 -6.0547 19.990 99.757
4039.000 97.948 0.02798 -14.20 -6.0753 19.996 99.554
4040.000 98.352 0.02798 -14.20 -6.0896 19.999 99.965
4041.000 98.740 0.02798 -14.30 -6.1212 19.998 100.358
4042.000 98.924 0.02798 -14.30 -6.1492 19.999 100.546
4043.000 99.018 0.02796 -14.30 -6.1681 20.002 100.641
4044.000 98.697 0.02794 -14.30 -6.1853 20.002 100.316
4045.000 97.778 0.02794 -14.30 -6.2080 19.995 99.381
4046.000 97.817 0.02795 -14.30 -6.2142 19.998 99.421
4047.000 97.885 0.02796 -14.30 -6.2096 19.995 99.490
4048.000 98.028 0.02797 -14.30 -6.2021 19.998 99.635
4049.000 97.585 0.02798 -14.30 -6.2155 19.998 99.185
4050.000 98.170 0.02800 -14.30 -6.2348 19.992 99.780
4051.000 97.783 0.02802 -14.40 -6.2618 19.998 99.386
4052.000 98.652 0.02802 -14.40 -6.2797 19.998 100.269
4053.000 96.836 0.02803 -14.40 -6.2914 19.998 98.424
4054.000 96.488 0.02810 -14.50 -6.2928 19.998 98.070
4055.000 97.763 0.02816 -14.50 -6.3027 19.995 99.366
4056.000 98.321 0.02817 -14.60 -6.3185 20.001 99.933
4057.000 98.620 0.02817 -14.60 -6.3203 20.001 100.237
4058.000 99.481 0.02817 -14.60 -6.3318 19.998 101.112
4059.000 98.929 0.02815 -14.50 -6.3390 19.998 100.551
4060.000 98.619 0.02814 -14.60 -6.3672 20.001 100.236
4061.000 98.792 0.02813 -14.60 -6.3821 20.001 100.412
4062.000 98.409 0.02811 -14.60 -6.3824 19.995 100.022
4063.000 98.238 0.02811 -14.60 -6.4220 20.000 99.848
4064.000 98.845 0.02811 -14.60 -6.4457 20.000 100.466
4065.000 98.544 0.02809 -14.60 -6.4687 19.997 100.159
4066.000 98.622 0.02809 -14.60 -6.4737 19.997 100.239
4067.000 98.719 0.02807 -14.60 -6.4913 19.998 100.338
4068.000 98.801 0.02807 -14.60 -6.5147 20.000 100.421
4069.000 98.475 0.02806 -14.60 -6.5282 20.000 100.089
4070.000 98.771 0.02805 -14.60 -6.5562 20.000 100.391
4071.000 96.414 0.02805 -14.60 -6.5746 19.992 97.995
4072.000 96.761 0.02812 -14.70 -6.5859 19.997 98.348
4073.000 98.080 0.02815 -14.70 -6.6178 19.997 99.688
4074.000 97.553 0.02817 -14.70 -6.6592 20.001 99.152
4075.000 98.037 0.02820 -14.80 -6.7038 20.000 99.644
4076.000 98.428 0.02821 -14.80 -6.7449 20.001 100.042
4077.000 98.046 0.02821 -14.80 -6.7704 20.004 99.654
4078.000 98.522 0.02822 -14.80 -6.7943 20.004 100.138
4079.000 98.906 0.02822 -14.80 -6.8231 19.998 100.527
4080.000 97.774 0.02822 -14.80 -6.8410 20.001 99.377
4081.000 97.775 0.02823 -14.90 -6.8583 20.004 99.378
4082.000 98.827 0.02824 -14.90 -6.8794 20.001 100.447
4083.000 99.149 0.02824 -14.90 -6.9108 20.007 100.774
4084.000 99.296 0.02822 -14.90 -6.9422 20.001 100.924
4085.000 98.904 0.02819 -14.90 -6.9746 20.002 100.526
4086.000 97.712 0.02819 -14.90 -7.0033 20.001 99.314
4087.000 97.872 0.02820 -14.90 -7.0080 20.001 99.477
4088.000 97.744 0.02821 -14.90 -7.0350 20.005 99.347
4089.000 97.234 0.02824 -15.00 -7.0503 20.005 98.829
4090.000 98.049 0.02828 -15.00 -7.0476 20.008 99.657
4091.000 97.552 0.02830 -15.00 -7.0308 20.005 99.152
4092.000 97.820 0.02833 -15.10 -7.0329 20.011 99.424
4093.000 98.841 0.02834 -15.10 -7.0560 20.007 100.461
4094.000 98.556 0.02834 -15.10 -7.0788 20.008 100.172
4095.000 98.118 0.02834 -15.10 -7.0840 20.005 99.727
4096.000 98.633 0.02834 -15.10 -7.0893 20.003 100.250
4097.000 98.555 0.02834 -15.10 -7.1060 20.005 100.171
4098.000 98.918 0.02833 -15.10 -7.1165 20.005 100.540
4099.000 98.873 0.02832 -15.10 -7.1245 20.011 100.494
4100.000 97.068 0.02832 -15.10 -7.1350 20.008 98.659
4101.000 97.661 0.02835 -15.10 -7.1403 20.008 99.263
4102.000 97.724 0.02837 -15.10 -7.1460 20.002 99.327
4103.000 97.429 0.02840 -15.20 -7.1437 20.005 99.027
4104.000 97.949 0.02843 -15.30 -7.1260 20.011 99.555
4105.000 97.927 0.02845 -15.30 -7.1056 20.011 99.533
4106.000 98.134 0.02846 -15.30 -7.1045 20.010 99.743
4107.000 98.596 0.02847 -15.30 -7.1079 20.011 100.212
4108.000 97.999 0.02847 -15.30 -7.0973 20.014 99.606
4109.000 97.684 0.02848 -15.40 -7.0786 20.011 99.286
4110.000 98.153 0.02851 -15.40 -7.0631 20.014 99.762
4111.000 98.804 0.02851 -15.40 -7.0713 20.020 100.424
4112.000 99.255 0.02850 -15.40 -7.0800 20.013 100.882
4113.000 99.292 0.02848 -15.40 -7.0850 20.011 100.920
4114.000 98.444 0.02846 -15.40 -7.0787 20.011 100.058
4115.000 98.713 0.02846 -15.40 -7.0712 20.014 100.332
4116.000 97.587 0.02845 -15.40 -7.0818 20.008 99.187
4117.000 97.587 0.02847 -15.40 -7.0823 20.010 99.187
4118.000 98.211 0.02849 -15.50 -7.0859 20.014 99.821
4119.000 98.999 0.02849 -15.50 -7.0887 20.014 100.622
4120.000 99.038 0.02848 -15.50 -7.0994 20.014 100.662
4121.000 98.272 0.02847 -15.50 -7.1259 20.011 99.884
4122.000 98.213 0.02847 -15.50 -7.1473 20.014 99.823
4123.000 97.310 0.02848 -15.50 -7.1556 20.008 98.906
4124.000 97.465 0.02851 -15.50 -7.1580 20.014 99.063
4125.000 98.286 0.02853 -15.60 -7.1547 20.014 99.898
4126.000 98.244 0.02854 -15.60 -7.1510 20.014 99.854
4127.000 98.398 0.02854 -15.60 -7.1491 20.011 100.012
4128.000 98.365 0.02855 -15.60 -7.1518 20.013 99.977
4129.000 97.998 0.02855 -15.60 -7.1280 20.014 99.605
4130.000 98.538 0.02856 -15.60 -7.1219 20.020 100.154
4131.000 98.346 0.02856 -15.70 -7.1148 20.019 99.958
4132.000 98.784 0.02856 -15.70 -7.1025 20.022 100.404
4133.000 98.607 0.02855 -15.60 -7.0991 20.016 100.224
4134.000 96.828 0.02856 -15.70 -7.0932 20.017 98.415
4135.000 98.030 0.02860 -15.70 -7.0826 20.016 99.638
4136.000 98.440 0.02860 -15.70 -7.0655 20.016 100.054
4137.000 98.297 0.02860 -15.70 -7.0637 20.019 99.909
4138.000 98.773 0.02861 -15.70 -7.0440 20.019 100.392
4139.000 98.474 0.02860 -15.70 -7.0384 20.013 100.088
4140.000 98.886 0.02860 -15.70 -7.0433 20.019 100.507
4141.000 98.367 0.02859 -15.70 -7.0479 20.010 99.980
4142.000 96.345 0.02860 -15.70 -7.0575 20.016 97.925
4143.000 97.396 0.02866 -15.80 -7.0672 20.025 98.993
4144.000 98.226 0.02869 -15.80 -7.0790 20.022 99.837
4145.000 97.796 0.02870 -15.90 -7.0821 20.022 99.399
4146.000 97.820 0.02872 -15.90 -7.0974 20.018 99.423
4147.000 97.634 0.02874 -15.90 -7.1337 20.019 99.235
4148.000 97.628 0.02878 -16.00 -7.1527 20.016 99.229
4149.000 98.330 0.02880 -16.00 -7.1742 20.019 99.942
4150.000 97.869 0.02880 -16.00 -7.1939 20.021 99.474
4151.000 97.950 0.02882 -16.00 -7.2042 20.021 99.556
4152.000 99.042 0.02883 -16.00 -7.2134 20.022 100.666
4153.000 99.257 0.02882 -16.00 -7.2219 20.022 100.884
4154.000 98.741 0.02880 -16.00 -7.2080 20.024 100.360
4155.000 98.523 0.02879 -16.00 -7.2201 20.022 100.138
4156.000 97.887 0.02879 -16.00 -7.2248 20.019 99.492
4157.000 97.874 0.02879 -16.10 -7.2312 20.022 99.478
4158.000 98.303 0.02880 -16.10 -7.2487 20.024 99.915
4159.000 97.803 0.02881 -16.10 -7.2691 20.021 99.406
4160.000 98.301 0.02882 -16.10 -7.2750 20.022 99.912
4161.000 98.811 0.02882 -16.10 -7.2845 20.022 100.431
4162.000 97.978 0.02882 -16.10 -7.2904 20.022 99.584
4163.000 97.697 0.02883 -16.10 -7.2941 20.021 99.299
4164.000 97.850 0.02885 -16.10 -7.3049 20.013 99.454
4165.000 98.142 0.02887 -16.10 -7.3139 20.022 99.751
4166.000 98.626 0.02888 -16.10 -7.3158 20.019 100.243
4167.000 97.687 0.02888 -16.10 -7.3179 20.019 99.288
4168.000 98.143 0.02890 -16.20 -7.3029 20.019 99.752
4169.000 98.446 0.02891 -16.20 -7.2948 20.022 100.060
4170.000 98.574 0.02891 -16.20 -7.2995 20.022 100.190
4171.000 97.544 0.02891 -16.20 -7.3093 20.016 99.143
4172.000 97.861 0.02893 -16.30 -7.3067 20.019 99.466
4173.000 97.652 0.02895 -16.30 -7.2977 20.019 99.253
4174.000 97.564 0.02898 -16.30 -7.2857 20.023 99.164
4175.000 98.057 0.02901 -16.30 -7.2771 20.026 99.665
4176.000 98.429 0.02902 -16.30 -7.2627 20.026 100.043
4177.000 98.624 0.02902 -16.40 -7.2599 20.023 100.241
4178.000 98.555 0.02902 -16.30 -7.2544 20.023 100.171
4179.000 98.913 0.02901 -16.30 -7.2261 20.026 100.535
4180.000 98.003 0.02901 -16.30 -7.2215 20.022 99.609
4181.000 97.676 0.02901 -16.30 -7.2330 20.023 99.278
4182.000 98.194 0.02902 -16.30 -7.2395 20.026 99.804
4183.000 98.062 0.02903 -16.40 -7.2532 20.025 99.670
4184.000 98.011 0.02904 -16.40 -7.2670 20.029 99.617
4185.000 97.038 0.02907 -16.40 -7.2659 20.026 98.629
4186.000 97.112 0.02913 -16.40 -7.2752 20.022 98.704
4187.000 97.773 0.02917 -16.50 -7.2805 20.026 99.376
4188.000 97.581 0.02920 -16.50 -7.2798 20.026 99.180
4189.000 98.037 0.02922 -16.50 -7.2749 20.032 99.644
4190.000 98.312 0.02924 -16.50 -7.2732 20.035 99.924
4191.000 98.632 0.02924 -16.50 -7.2742 20.032 100.249
4192.000 98.662 0.02923 -16.50 -7.2742 20.032 100.280
4193.000 98.639 0.02923 -16.50 -7.2617 20.032 100.257
4194.000 98.946 0.02922 -16.50 -7.2389 20.028 100.568
4195.000 98.682 0.02921 -16.50 -7.2190 20.032 100.300
4196.000 98.616 0.02920 -16.50 -7.1974 20.029 100.233
4197.000 98.659 0.02919 -16.50 -7.1805 20.028 100.276
4198.000 97.364 0.02919 -16.50 -7.1591 20.030 98.961
4199.000 97.283 0.02922 -16.50 -7.1369 20.032 98.878
4200.000 96.856 0.02925 -16.50 -7.1233 20.032 98.444
4201.000 96.204 0.02933 -16.60 -7.1111 20.034 97.781
4202.000 97.172 0.02940 -16.70 -7.1081 20.035 98.765
4203.000 96.921 0.02946 -16.70 -7.1122 20.035 98.510
4204.000 97.504 0.02950 -16.80 -7.1097 20.032 99.102
4205.000 97.934 0.02953 -16.80 -7.1136 20.038 99.540
4206.000 98.276 0.02955 -16.80 -7.1118 20.031 99.888
4207.000 98.454 0.02955 -16.80 -7.1041 20.036 100.068
4208.000 98.169 0.02955 -16.80 -7.0912 20.029 99.778
4209.000 98.226 0.02956 -16.80 -7.0854 20.034 99.837
4210.000 98.642 0.02956 -16.80 -7.0839 20.041 100.260
4211.000 97.999 0.02956 -16.80 -7.0803 20.038 99.606
4212.000 98.256 0.02956 -16.80 -7.0684 20.034 99.867
4213.000 97.960 0.02957 -16.90 -7.0600 20.034 99.566
4214.000 97.538 0.02959 -16.90 -7.0496 20.032 99.137
4215.000 97.890 0.02962 -16.90 -7.0447 20.031 99.495
4216.000 98.013 0.02963 -16.90 -7.0286 20.034 99.620
4217.000 97.310 0.02966 -16.90 -7.0121 20.037 98.906
4218.000 97.810 0.02970 -17.00 -6.9965 20.028 99.414
4219.000 97.966 0.02971 -17.10 -6.9693 20.031 99.572
4220.000 97.798 0.02973 -17.10 -6.9433 20.037 99.401
4221.000 98.538 0.02974 -17.10 -6.9458 20.034 100.153
4222.000 98.128 0.02974 -17.10 -6.9604 20.034 99.737
4223.000 97.955 0.02976 -17.10 -6.9673 20.037 99.561
4224.000 98.360 0.02977 -17.10 -6.9642 20.040 99.972
4225.000 97.897 0.02977 -17.10 -6.9685 20.037 99.502
4226.000 98.031 0.02980 -17.10 -6.9675 20.037 99.638
4227.000 98.666 0.02980 -17.10 -6.9721 20.034 100.283
4228.000 98.848 0.02980 -17.20 -6.9721 20.028 100.469
4229.000 98.998 0.02979 -17.20 -6.9556 20.040 100.621
4230.000 98.751 0.02978 -17.20 -6.9601 20.040 100.370
4231.000 98.031 0.02977 -17.20 -6.9633 20.034 99.638
4232.000 97.922 0.02978 -17.20 -6.9557 20.034 99.527
4233.000 97.363 0.02979 -17.20 -6.9510 20.040 98.960
4234.000 97.115 0.02983 -17.20 -6.9516 20.037 98.707
4235.000 97.904 0.02987 -17.20 -6.9547 20.040 99.509
4236.000 98.144 0.02988 -17.20 -6.9453 20.035 99.753
4237.000 98.427 0.02989 -17.30 -6.9363 20.040 100.041
4238.000 98.192 0.02989 -17.30 -6.9181 20.037 99.801
4239.000 96.786 0.02992 -17.20 -6.9116 20.032 98.373
4240.000 97.700 0.02997 -17.30 -6.9165 20.034 99.302
4241.000 98.004 0.02999 -17.30 -6.9051 20.039 99.610
4242.000 97.942 0.03000 -17.30 -6.8927 20.040 99.547
4243.000 98.240 0.03002 -17.40 -6.8755 20.034 99.851
4244.000 98.626 0.03002 -17.40 -6.8569 20.031 100.243
4245.000 98.794 0.03002 -17.40 -6.8551 20.039 100.414
4246.000 98.910 0.03001 -17.40 -6.8419 20.040 100.531
4247.000 98.851 0.03000 -17.40 -6.8251 20.028 100.472
4248.000 98.701 0.02999 -17.40 -6.8160 20.040 100.319
4249.000 97.335 0.02999 -17.30 -6.8183 20.041 98.931
4250.000 97.629 0.03001 -17.30 -6.8001 20.044 99.230
4251.000 97.933 0.03002 -17.40 -6.7881 20.040 99.539
4252.000 97.338 0.03006 -17.40 -6.7783 20.044 98.934
4253.000 97.785 0.03009 -17.40 -6.7852 20.043 99.388
4254.000 98.108 0.03010 -17.40 -6.7883 20.040 99.716
4255.000 97.897 0.03011 -17.50 -6.7842 20.040 99.502
4256.000 98.222 0.03013 -17.50 -6.7655 20.037 99.833
4257.000 97.893 0.03014 -17.50 -6.7498 20.037 99.498
4258.000 98.092 0.03016 -17.50 -6.7293 20.041 99.701
4259.000 98.265 0.03017 -17.50 -6.7334 20.040 99.876
4260.000 97.277 0.03019 -17.50 -6.7487 20.044 98.872
4261.000 97.995 0.03022 -17.60 -6.7456 20.044 99.602
4262.000 98.511 0.03023 -17.60 -6.7486 20.041 100.126
4263.000 98.224 0.03023 -17.60 -6.7486 20.044 99.835
4264.000 98.101 0.03024 -17.60 -6.7575 20.044 99.709
4265.000 98.697 0.03025 -17.60 -6.7540 20.041 100.315
4266.000 97.778 0.03025 -17.60 -6.7539 20.045 99.381
4267.000 97.468 0.03027 -17.60 -6.7388 20.041 99.066
4268.000 98.004 0.03030 -17.60 -6.7130 20.047 99.611
4269.000 97.537 0.03032 -17.70 -6.7130 20.041 99.137
4270.000 97.047 0.03037 -17.70 -6.7258 20.044 98.638
4271.000 97.750 0.03041 -17.70 -6.7340 20.041 99.353
4272.000 97.991 0.03043 -17.80 -6.7314 20.050 99.597
4273.000 98.415 0.03044 -17.80 -6.7486 20.050 100.029
4274.000 97.967 0.03045 -17.80 -6.7563 20.047 99.573
4275.000 97.866 0.03047 -17.80 -6.7585 20.050 99.471
4276.000 98.313 0.03049 -17.80 -6.7630 20.044 99.925
4277.000 97.896 0.03050 -17.90 -6.7558 20.047 99.501
4278.000 97.595 0.03052 -17.90 -6.7520 20.047 99.195
4279.000 98.113 0.03055 -17.90 -6.7537 20.051 99.722
4280.000 98.509 0.03055 -17.90 -6.7360 20.050 100.124
4281.000 98.268 0.03056 -17.90 -6.7249 20.045 99.879
4282.000 98.627 0.03056 -17.90 -6.7217 20.054 100.244
4283.000 98.336 0.03056 -17.90 -6.7165 20.050 99.948
4284.000 96.777 0.03057 -17.90 -6.7074 20.050 98.364
4285.000 97.592 0.03061 -17.90 -6.7019 20.053 99.192
4286.000 98.317 0.03063 -18.00 -6.7033 20.048 99.929
4287.000 97.286 0.03065 -18.00 -6.6955 20.047 98.882
4288.000 97.931 0.03069 -18.00 -6.6952 20.050 99.537
4289.000 98.155 0.03070 -18.00 -6.6854 20.047 99.765
4290.000 97.562 0.03072 -18.00 -6.6745 20.048 99.162
4291.000 97.764 0.03075 -18.00 -6.6745 20.057 99.367
4292.000 98.392 0.03077 -18.10 -6.6787 20.057 100.006
4293.000 97.687 0.03078 -18.10 -6.6888 20.050 99.289
4294.000 98.027 0.03080 -18.10 -6.6922 20.053 99.634
4295.000 98.427 0.03081 -18.10 -6.6900 20.051 100.041
4296.000 97.682 0.03081 -18.10 -6.6832 20.053 99.284
4297.000 97.084 0.03086 -18.10 -6.6760 20.059 98.676
4298.000 97.812 0.03090 -18.20 -6.6679 20.060 99.415
4299.000 98.257 0.03091 -18.20 -6.6481 20.048 99.868
4300.000 98.394 0.03092 -18.20 -6.6265 20.050 100.007
4301.000 98.619 0.03092 -18.20 -6.6188 20.056 100.236
4302.000 98.549 0.03092 -18.20 -6.6289 20.057 100.164
4303.000 98.771 0.03092 -18.20 -6.6312 20.060 100.390
4304.000 98.809 0.03091 -18.10 -6.6141 20.053 100.430
4305.000 98.352 0.03090 -18.10 -6.5879 20.050 99.965
4306.000 97.293 0.03091 -18.10 -6.5792 20.053 98.888
4307.000 97.504 0.03094 -18.10 -6.5761 20.059 99.103
4308.000 97.777 0.03096 -18.20 -6.5689 20.053 99.380
4309.000 96.685 0.03101 -18.20 -6.5659 20.063 98.271
4310.000 96.998 0.03107 -18.30 -6.5658 20.053 98.589
4311.000 96.398 0.03114 -18.30 -6.5698 20.062 97.978
4312.000 96.778 0.03122 -18.30 -6.5675 20.059 98.365
4313.000 97.397 0.03126 -18.40 -6.5652 20.059 98.994
4314.000 97.538 0.03130 -18.40 -6.5794 20.061 99.137
4315.000 97.937 0.03133 -18.40 -6.5784 20.059 99.543
4316.000 98.268 0.03134 -18.40 -6.5748 20.065 99.879
4317.000 98.314 0.03135 -18.40 -6.5824 20.062 99.926
4318.000 98.521 0.03135 -18.40 -6.5860 20.053 100.136
4319.000 98.611 0.03135 -18.40 -6.5920 20.062 100.228
4320.000 97.259 0.03136 -18.40 -6.5859 20.059 98.853
4321.000 97.364 0.03140 -18.40 -6.5825 20.063 98.960
4322.000 97.980 0.03143 -18.50 -6.5836 20.059 99.586
4323.000 97.506 0.03145 -18.50 -6.5678 20.065 99.104
4324.000 97.682 0.03148 -18.50 -6.5577 20.060 99.283
4325.000 96.866 0.03152 -18.50 -6.5750 20.061 98.454
4326.000 96.136 0.03159 -18.50 -6.5764 20.066 97.713
4327.000 96.408 0.03168 -18.60 -6.5493 20.065 97.988
4328.000 97.219 0.03175 -18.70 -6.5392 20.065 98.813
4329.000 97.474 0.03179 -18.70 -6.5358 20.065 99.072
4330.000 97.953 0.03181 -18.70 -6.5157 20.065 99.559
4331.000 98.118 0.03183 -18.60 -6.4915 20.068 99.727
4332.000 98.329 0.03183 -18.60 -6.4826 20.068 99.942
4333.000 97.956 0.03184 -18.70 -6.4812 20.059 99.562
4334.000 97.643 0.03187 -18.60 -6.4686 20.065 99.244
4335.000 97.936 0.03189 -18.60 -6.4551 20.059 99.542
4336.000 97.362 0.03192 -18.70 -6.4361 20.061 98.958
4337.000 97.262 0.03196 -18.80 -6.4208 20.068 98.857
4338.000 97.587 0.03200 -18.80 -6.4062 20.063 99.187
4339.000 97.905 0.03203 -18.80 -6.4006 20.063 99.510
4340.000 98.008 0.03205 -18.80 -6.3924 20.068 99.615
4341.000 97.196 0.03207 -18.80 -6.3746 20.070 98.789
4342.000 97.414 0.03212 -18.80 -6.3561 20.071 99.012
4343.000 97.605 0.03215 -18.90 -6.3530 20.069 99.205
4344.000 97.698 0.03219 -18.90 -6.3425 20.074 99.300
4345.000 97.919 0.03221 -18.90 -6.3396 20.068 99.524
4346.000 97.687 0.03223 -18.90 -6.3328 20.069 99.289
4347.000 98.010 0.03226 -18.90 -6.3191 20.064 99.617
4348.000 98.069 0.03227 -18.90 -6.3083 20.071 99.676
4349.000 96.960 0.03229 -18.90 -6.2849 20.070 98.549
4350.000 96.908 0.03235 -18.90 -6.2586 20.077 98.497
4351.000 97.182 0.03240 -19.00 -6.2419 20.061 98.776
4352.000 95.961 0.03248 -19.10 -6.2214 20.074 97.534
4353.000 96.278 0.03257 -19.10 -6.2149 20.077 97.856
4354.000 96.820 0.03265 -19.20 -6.2120 20.077 98.407
4355.000 97.136 0.03270 -19.20 -6.2118 20.079 98.728
4356.000 96.813 0.03276 -19.20 -6.2163 20.080 98.400
4357.000 96.440 0.03282 -19.20 -6.2220 20.083 98.022
4358.000 96.731 0.03289 -19.30 -6.2231 20.080 98.317
4359.000 96.691 0.03296 -19.30 -6.2231 20.083 98.276
4360.000 96.961 0.03303 -19.30 -6.2160 20.083 98.551
4361.000 97.143 0.03307 -19.30 -6.2117 20.086 98.736
